Record_ID,Location_ID,State_Code,State,District,Taluk,Agro_Climatic_Zone,Year,Month_No,Month,Season,Crop,Crop_Category,Pest,Crop_Stage,Temperature_C,Humidity_Pct,Rainfall_7d_mm,Rainfall_30d_mm,Wind_kmh,Soil_Moisture_Pct,Days_Since_Rain,NDVI,Previous_Pest_Incidence_Pct,Nearby_Outbreak_Flag,Recent_Pesticide_Flag,Irrigation_Type,Risk_Score,Risk_Level,Confidence_Pct,Recommended_Action,Dataset_Split,Synthetic_Record,Source_Basis
AGR-000066,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,12,Dec,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Seedling,27.5,65.9,11.5,38.9,10.5,34.3,1,0.577,71.5,1,0,Rainfed,70.4,Medium,83.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000067,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,12,Dec,Rabi/Winter,Okra,Vegetable,Shoot and Fruit Borer,Vegetative,26.8,65.0,4.1,18.4,4.2,27.3,4,0.547,72.6,1,0,Mixed,81.9,High,74.7,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000068,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,3,Mar,Summer/Zaid,Okra,Vegetable,Shoot and Fruit Borer,Flowering,28.9,58.4,2.6,16.9,1.0,35.2,4,0.619,61.8,0,0,Mixed,64.7,Medium,82.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000069,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,6,Jun,Kharif/Monsoon,Okra,Vegetable,Shoot and Fruit Borer,Fruiting/Grain Filling,25.3,71.2,31.1,150.3,9.9,56.2,1,0.655,59.4,0,0,Canal,83.8,High,76.5,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000070,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,9,Sep,Kharif/Monsoon,Okra,Vegetable,Shoot and Fruit Borer,Maturity,27.4,66.1,24.9,78.0,9.5,46.2,2,0.56,59.8,1,0,Mixed,83.2,High,85.8,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000071,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,12,Dec,Rabi/Winter,Okra,Vegetable,Shoot and Fruit Borer,Seedling,25.6,57.7,5.0,24.8,9.5,23.3,9,0.433,49.5,1,0,Drip,66.1,Medium,72.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000072,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,3,Mar,Summer/Zaid,Okra,Vegetable,Shoot and Fruit Borer,Vegetative,29.4,64.0,7.0,26.0,3.4,37.3,4,0.579,51.9,0,1,Canal,49.1,Medium,78.6,Routine scouting; maintain field sanitation and preventive IPM,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000073,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,2,Feb,Rabi/Winter,Groundnut,Oilseed,Aphid,Flowering,25.0,64.1,4.1,15.6,7.1,29.7,9,0.541,56.0,0,1,Canal,62.8,Medium,83.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000074,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,6,Jun,Kharif/Monsoon,Groundnut,Oilseed,Aphid,Fruiting/Grain Filling,27.5,76.6,32.7,113.1,9.5,44.6,3,0.597,64.1,1,0,Sprinkler,74.8,Medium,78.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000075,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,7,Jul,Kharif/Monsoon,Groundnut,Oilseed,Aphid,Maturity,27.1,83.5,60.4,220.9,7.7,67.5,0,0.62,43.1,1,1,Sprinkler,49.4,Medium,73.5,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000076,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,11,Nov,Rabi/Winter,Groundnut,Oilseed,Aphid,Seedling,26.5,62.0,7.9,25.3,4.3,33.4,4,0.536,65.8,1,1,Rainfed,75.8,High,79.2,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000077,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,2,Feb,Rabi/Winter,Groundnut,Oilseed,Aphid,Vegetative,28.7,66.4,4.8,17.4,4.9,36.7,14,0.568,57.1,0,1,Rainfed,61.5,Medium,78.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000078,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,6,Jun,Kharif/Monsoon,Groundnut,Oilseed,Aphid,Flowering,28.2,77.3,24.0,183.0,6.2,51.8,1,0.566,57.4,1,0,Mixed,72.0,Medium,72.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000079,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,3,Mar,Summer/Zaid,Banana,Fruit,Banana Aphid,Fruiting/Grain Filling,29.2,63.0,16.1,42.7,1.8,33.3,3,0.524,71.8,1,1,Borewell,74.2,Medium,79.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000080,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,6,Jun,Kharif/Monsoon,Banana,Fruit,Banana Aphid,Maturity,27.4,67.7,58.5,157.5,8.8,48.1,0,0.548,56.9,1,1,Canal,71.1,Medium,75.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000081,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,9,Sep,Kharif/Monsoon,Banana,Fruit,Banana Aphid,Seedling,26.0,71.9,15.9,106.8,5.1,45.1,1,0.596,60.6,0,0,Sprinkler,53.6,Medium,74.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000082,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,2,Feb,Rabi/Winter,Banana,Fruit,Banana Aphid,Vegetative,28.4,57.2,6.2,18.3,7.9,22.0,5,0.435,58.4,0,0,Drip,67.9,Medium,81.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000083,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,5,May,Pre-Monsoon,Banana,Fruit,Banana Aphid,Flowering,30.9,59.7,7.4,54.0,7.1,39.2,8,0.509,65.2,1,1,Borewell,73.6,Medium,74.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000084,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,7,Jul,Kharif/Monsoon,Banana,Fruit,Banana Aphid,Fruiting/Grain Filling,24.5,74.1,37.9,127.8,9.0,53.7,0,0.62,45.8,1,0,Sprinkler,65.4,Medium,83.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000085,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,5,May,Pre-Monsoon,Banana,Fruit,Rhizome Weevil,Maturity,27.6,76.0,16.4,108.5,8.6,54.9,3,0.598,67.2,1,1,Rainfed,79.4,High,81.8,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000086,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,9,Sep,Kharif/Monsoon,Banana,Fruit,Rhizome Weevil,Seedling,26.6,68.7,9.5,62.2,7.8,36.5,4,0.498,56.4,0,1,Rainfed,52.3,Medium,74.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000087,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,1,Jan,Rabi/Winter,Banana,Fruit,Rhizome Weevil,Vegetative,24.2,64.3,3.3,12.9,6.5,28.7,9,0.603,62.7,0,1,Sprinkler,49.3,Medium,71.1,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000088,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,3,Mar,Summer/Zaid,Banana,Fruit,Rhizome Weevil,Flowering,27.2,64.6,6.8,27.7,9.9,27.9,11,0.58,62.3,1,1,Sprinkler,75.6,High,76.5,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000089,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,7,Jul,Kharif/Monsoon,Banana,Fruit,Rhizome Weevil,Fruiting/Grain Filling,24.2,75.2,36.7,100.2,6.4,50.8,0,0.559,71.2,1,1,Canal,76.9,High,77.9,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000090,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,8,Aug,Kharif/Monsoon,Banana,Fruit,Rhizome Weevil,Maturity,25.6,80.9,34.5,179.4,4.2,65.5,3,0.677,65.6,1,1,Drip,77.2,High,82.7,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000091,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,8,Aug,Kharif/Monsoon,Pigeonpea,Pulse,Gram Pod Borer,Seedling,24.9,68.2,13.8,81.4,12.2,39.8,1,0.558,72.5,1,1,Sprinkler,75.6,High,84.0,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000092,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,10,Oct,Post-Monsoon,Pigeonpea,Pulse,Gram Pod Borer,Vegetative,28.9,68.0,37.2,113.2,6.0,51.3,0,0.565,74.1,1,0,Borewell,87.0,High,85.7,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000093,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,2,Feb,Rabi/Winter,Pigeonpea,Pulse,Gram Pod Borer,Flowering,26.4,66.9,3.2,9.2,7.6,36.4,10,0.578,67.8,1,1,Drip,75.0,High,77.0,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000094,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,4,Apr,Summer/Zaid,Pigeonpea,Pulse,Gram Pod Borer,Fruiting/Grain Filling,28.3,72.0,15.4,84.3,8.0,45.7,2,0.555,67.4,0,0,Canal,69.3,Medium,81.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000095,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,8,Aug,Kharif/Monsoon,Pigeonpea,Pulse,Gram Pod Borer,Maturity,24.9,67.7,48.9,145.0,9.1,48.1,0,0.675,67.5,1,0,Drip,75.3,High,82.1,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000096,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,10,Oct,Post-Monsoon,Pigeonpea,Pulse,Gram Pod Borer,Seedling,26.6,66.0,12.4,85.0,8.4,37.5,2,0.5,57.8,0,1,Sprinkler,57.5,Medium,80.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000097,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,10,Oct,Post-Monsoon,Maize,Cereal,Corn Aphid,Vegetative,27.9,74.8,16.8,97.7,2.8,45.0,3,0.585,52.8,1,0,Mixed,80.8,High,74.7,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000098,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,2,Feb,Rabi/Winter,Maize,Cereal,Corn Aphid,Flowering,28.1,68.9,3.9,14.0,6.1,27.3,4,0.456,70.6,0,1,Sprinkler,67.5,Medium,82.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000099,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,3,Mar,Summer/Zaid,Maize,Cereal,Corn Aphid,Fruiting/Grain Filling,28.6,61.6,10.2,32.9,1.0,26.2,3,0.588,65.9,1,1,Sprinkler,84.8,High,84.6,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000100,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,7,Jul,Kharif/Monsoon,Maize,Cereal,Corn Aphid,Maturity,25.9,80.3,70.1,186.4,8.2,51.8,0,0.621,43.8,0,1,Borewell,39.0,Low,78.5,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000101,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,9,Sep,Kharif/Monsoon,Maize,Cereal,Corn Aphid,Seedling,28.1,73.9,42.4,113.8,6.5,47.6,0,0.559,65.4,1,1,Canal,73.9,Medium,80.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000102,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,2,Feb,Rabi/Winter,Maize,Cereal,Corn Aphid,Vegetative,25.6,64.8,5.8,20.7,3.1,40.1,7,0.654,68.0,1,1,Sprinkler,63.0,Medium,72.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000103,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,11,Nov,Rabi/Winter,Sugarcane,Sugar crop,Early Shoot Borer,Flowering,26.6,59.1,5.7,33.5,3.3,33.2,4,0.626,60.3,1,0,Borewell,80.0,High,76.0,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000104,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,4,Apr,Summer/Zaid,Sugarcane,Sugar crop,Early Shoot Borer,Fruiting/Grain Filling,28.1,62.3,12.0,42.2,6.5,30.0,2,0.548,53.0,0,1,Drip,59.9,Medium,78.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000105,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,5,May,Pre-Monsoon,Sugarcane,Sugar crop,Early Shoot Borer,Maturity,30.6,72.2,19.4,84.9,7.2,44.2,3,0.521,61.5,1,0,Rainfed,81.4,High,79.2,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000106,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,10,Oct,Post-Monsoon,Sugarcane,Sugar crop,Early Shoot Borer,Seedling,28.3,72.7,35.9,98.8,8.9,53.0,0,0.699,73.9,0,1,Sprinkler,65.2,Medium,79.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000107,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,11,Nov,Rabi/Winter,Sugarcane,Sugar crop,Early Shoot Borer,Vegetative,28.1,69.5,17.0,62.3,5.2,34.0,3,0.6,63.6,1,0,Mixed,81.2,High,81.0,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000108,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,3,Mar,Summer/Zaid,Sugarcane,Sugar crop,Early Shoot Borer,Flowering,30.1,64.7,9.6,33.8,5.7,29.5,10,0.508,68.7,1,0,Canal,82.5,High,78.8,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000109,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,3,Mar,Summer/Zaid,Pigeonpea,Pulse,Plume Moth,Fruiting/Grain Filling,28.9,57.1,8.1,24.5,11.1,27.7,8,0.528,51.9,0,1,Mixed,44.4,Low,70.8,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000110,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,5,May,Pre-Monsoon,Pigeonpea,Pulse,Plume Moth,Maturity,30.0,62.6,17.2,54.8,3.8,35.8,2,0.513,49.5,1,0,Canal,63.0,Medium,72.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000111,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,7,Jul,Kharif/Monsoon,Pigeonpea,Pulse,Plume Moth,Seedling,24.2,71.3,33.2,171.5,9.0,56.0,1,0.713,62.9,1,1,Sprinkler,64.6,Medium,77.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000112,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,11,Nov,Rabi/Winter,Pigeonpea,Pulse,Plume Moth,Vegetative,27.3,61.7,19.7,59.5,8.1,42.3,1,0.626,66.4,0,1,Sprinkler,63.5,Medium,73.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000113,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,1,Jan,Rabi/Winter,Pigeonpea,Pulse,Plume Moth,Flowering,25.1,56.4,2.3,8.7,8.1,27.0,10,0.476,60.0,0,1,Rainfed,56.9,Medium,80.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000114,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,4,Apr,Summer/Zaid,Pigeonpea,Pulse,Plume Moth,Fruiting/Grain Filling,30.4,72.2,15.9,58.3,8.1,34.7,3,0.539,50.1,0,0,Borewell,71.8,Medium,74.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000115,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,5,May,Pre-Monsoon,Maize,Cereal,Fall Armyworm,Maturity,30.7,69.8,34.9,133.7,3.4,42.7,2,0.591,50.9,0,0,Drip,59.7,Medium,79.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000116,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2025,7,Jul,Kharif/Monsoon,Maize,Cereal,Fall Armyworm,Seedling,25.6,77.3,20.5,121.9,9.5,58.3,2,0.696,54.3,1,1,Mixed,65.5,Medium,73.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000117,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2023,10,Oct,Post-Monsoon,Maize,Cereal,Fall Armyworm,Vegetative,27.0,72.1,9.8,73.5,7.0,43.7,9,0.508,56.8,0,0,Sprinkler,66.1,Medium,83.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-000118,KA_D01_T01,KA,Karnataka,Bagalkote,Bagalkote,Interior Irrigated,2024,12,Dec,Rabi/Winter,Maize,Cereal,Fall Armyworm,Flowering,24.8,63.9,12.6,38.9,3.6,36.2,2,0.566,61.8,0,0,Drip,59.7,Medium,76.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
